ImageIndex,record_id,processid,specimen_identifiers,identification_method,phylum,class,order,family,genus,species,sex,lifestage,lat,lon,site_code,caption,media_descriptor,image_file,copyright_institution,photographer
ImgIndex_0518,7009999,CRICO340-16,NID-N1384,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,,Juvenile,40.6932,-96.8494,,Juvenile head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1384_2+1524076650.jpg,University of Nebraska,Tom Powers
ImgIndex_0519,7010000,CRICO341-16,NID-N1386,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8678,-96.8103,,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID1386_3+1524077414.jpg,University of Nebraska,Tom Powers
ImgIndex_0520,7010000,CRICO341-16,NID-N1386,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8678,-96.8103,,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1386_1+1524077348.jpg,University of Nebraska,Tom Powers
ImgIndex_0521,7010000,CRICO341-16,NID-N1386,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8678,-96.8103,,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1386_2+1524077376.jpg,University of Nebraska,Tom Powers
ImgIndex_0522,7010001,CRICO342-16,NID-N1388,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,F,Adult,40.8678,-96.8103,,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID1388_3+1524077864.jpg,University of Nebraska,Tom Powers
ImgIndex_0523,7010001,CRICO342-16,NID-N1388,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,F,Adult,40.8678,-96.8103,,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1388_1+1524077802.jpg,University of Nebraska,Tom Powers
ImgIndex_0524,7010001,CRICO342-16,NID-N1388,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,F,Adult,40.8678,-96.8103,,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1388_2+1524077830.jpg,University of Nebraska,Tom Powers
ImgIndex_0525,7010001,CRICO342-16,NID-N1388,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,F,Adult,40.8678,-96.8103,,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID1388_4+1524077910.jpg,University of Nebraska,Tom Powers
ImgIndex_0526,7010002,CRICO343-16,NID-N1389,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,F,Adult,40.6866,-96.8464,,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1389_2+1524078464.jpg,University of Nebraska,Tom Powers
ImgIndex_0527,7010002,CRICO343-16,NID-N1389,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,F,Adult,40.6866,-96.8464,,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1389_1+1524078434.jpg,University of Nebraska,Tom Powers
ImgIndex_0528,7010002,CRICO343-16,NID-N1389,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,F,Adult,40.6866,-96.8464,,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID1389_3+1524078488.jpg,University of Nebraska,Tom Powers
ImgIndex_0529,7010003,CRICO344-16,NID-N1390,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,,Juvenile,40.6866,-96.8464,,Juvenile head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1390_2+1524078810.jpg,University of Nebraska,Tom Powers
ImgIndex_0530,7010003,CRICO344-16,NID-N1390,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,,Juvenile,40.6866,-96.8464,,Juvenile entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1390_1+1524078904.jpg,University of Nebraska,Tom Powers
ImgIndex_0531,7010003,CRICO344-16,NID-N1390,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,,Juvenile,40.6866,-96.8464,,Juvenile tail,Tail,http://www.boldsystems.org/pics/CRICO/NID1390_3+1524078938.jpg,University of Nebraska,Tom Powers
ImgIndex_0532,7010004,CRICO345-16,NID-N1391,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,,Juvenile,40.6866,-96.8464,,Juvenile head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1391_2+1524079454.jpg,University of Nebraska,Tom Powers
ImgIndex_0533,7010004,CRICO345-16,NID-N1391,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,,Juvenile,40.6866,-96.8464,,Juvenile entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1391_1+1524079422.jpg,University of Nebraska,Tom Powers
ImgIndex_0534,7010004,CRICO345-16,NID-N1391,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,,Juvenile,40.6866,-96.8464,,Juvenile tail,Tail,http://www.boldsystems.org/pics/CRICO/NID1391_3+1524079496.jpg,University of Nebraska,Tom Powers
ImgIndex_0535,7010005,CRICO346-16,NID-N1393,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,F,Adult,40.6866,-96.8464,,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1393_1+1524079872.jpg,University of Nebraska,Tom Powers
ImgIndex_0536,7010005,CRICO346-16,NID-N1393,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,F,Adult,40.6866,-96.8464,,Female tail cuticle with vulval flap,Tail,http://www.boldsystems.org/pics/CRICO/NID1393_4+1524079970.jpg,University of Nebraska,Tom Powers
ImgIndex_0537,7010005,CRICO346-16,NID-N1393,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,F,Adult,40.6866,-96.8464,,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1393_2+1524079908.jpg,University of Nebraska,Tom Powers
ImgIndex_0538,7010005,CRICO346-16,NID-N1393,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,F,Adult,40.6866,-96.8464,,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID1393_3+1524079940.jpg,University of Nebraska,Tom Powers
ImgIndex_0539,7010006,CRICO347-16,NID-N1394,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,F,Adult,40.6866,-96.8464,,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1394_2+1524080274.jpg,University of Nebraska,Tom Powers
ImgIndex_0540,7010006,CRICO347-16,NID-N1394,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,F,Adult,40.6866,-96.8464,,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1394_1+1524080218.jpg,University of Nebraska,Tom Powers
ImgIndex_0541,7010006,CRICO347-16,NID-N1394,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,F,Adult,40.6866,-96.8464,,Female tail dorsal view,Tail,http://www.boldsystems.org/pics/CRICO/NID1394_3+1524080310.jpg,University of Nebraska,Tom Powers
ImgIndex_0542,7010018,CRICO359-16,NID-N1407,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8666,-96.8241,,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1407_2+1524160788.jpg,University of Nebraska,Tom Powers
ImgIndex_0543,7010018,CRICO359-16,NID-N1407,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8666,-96.8241,,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1407_1+1524160740.jpg,University of Nebraska,Tom Powers
ImgIndex_0544,7010018,CRICO359-16,NID-N1407,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8666,-96.8241,,Female midbody cuticle with anastomosis,Midbody,http://www.boldsystems.org/pics/CRICO/NID1407_4+1524160870.jpg,University of Nebraska,Tom Powers
ImgIndex_0545,7010018,CRICO359-16,NID-N1407,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8666,-96.8241,,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID1407_3+1524160834.jpg,University of Nebraska,Tom Powers
ImgIndex_0546,7010019,CRICO360-16,NID-N1408,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema sp. Prairie,F,Adult,40.8666,-96.8241,,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1408_2+1526497396.jpg,University of Nebraska,Tom Powers
ImgIndex_0547,7010019,CRICO360-16,NID-N1408,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema sp. Prairie,F,Adult,40.8666,-96.8241,,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1408_1+1526497364.jpg,University of Nebraska,Tom Powers
ImgIndex_0548,7010019,CRICO360-16,NID-N1408,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema sp. Prairie,F,Adult,40.8666,-96.8241,,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID1408_3+1526497434.jpg,University of Nebraska,Tom Powers
ImgIndex_0549,7010020,CRICO361-16,NID-N1409,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,,Juvenile,40.8666,-96.8241,,Juvenile tail,Tail,http://www.boldsystems.org/pics/CRICO/NID1409_3+1526497680.jpg,University of Nebraska,Tom Powers
ImgIndex_0550,7010020,CRICO361-16,NID-N1409,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,,Juvenile,40.8666,-96.8241,,Juvenile entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1409_1+1526497618.jpg,University of Nebraska,Tom Powers
ImgIndex_0551,7010020,CRICO361-16,NID-N1409,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG24,,Juvenile,40.8666,-96.8241,,Juvenile head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1409_2+1526497648.jpg,University of Nebraska,Tom Powers
ImgIndex_0552,7010021,CRICO362-16,NID-N1410,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema inaratum,,Juvenile,40.8666,-96.8241,,Juvenile tail,Tail,http://www.boldsystems.org/pics/CRICO/NID1410_3+1524161184.jpg,University of Nebraska,Tom Powers
ImgIndex_0553,7010021,CRICO362-16,NID-N1410,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema inaratum,,Juvenile,40.8666,-96.8241,,Juvenile entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1410_1+1524161084.jpg,University of Nebraska,Tom Powers
ImgIndex_0554,7010021,CRICO362-16,NID-N1410,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema inaratum,,Juvenile,40.8666,-96.8241,,Juvenile head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1410_2+1524161132.jpg,University of Nebraska,Tom Powers
ImgIndex_0555,7010022,CRICO363-16,NID-N1411,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8666,-96.8241,,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1411_2+1526497956.jpg,University of Nebraska,Tom Powers
ImgIndex_0556,7010022,CRICO363-16,NID-N1411,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8666,-96.8241,,Female tail cuticle with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID1411_4+1526498016.jpg,University of Nebraska,Tom Powers
ImgIndex_0557,7010022,CRICO363-16,NID-N1411,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8666,-96.8241,,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1411_1+1526497932.jpg,University of Nebraska,Tom Powers
ImgIndex_0558,7010022,CRICO363-16,NID-N1411,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8666,-96.8241,,Female midbody cuticle,Midbody,http://www.boldsystems.org/pics/CRICO/NID1411_5+1526498038.jpg,University of Nebraska,Tom Powers
ImgIndex_0559,7010022,CRICO363-16,NID-N1411,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8666,-96.8241,,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID1411_3+1526497988.jpg,University of Nebraska,Tom Powers
ImgIndex_0560,7010023,CRICO364-16,NID-N1413,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8663,-96.8245,,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1413_2+1524161928.jpg,University of Nebraska,Tom Powers
ImgIndex_0561,7010023,CRICO364-16,NID-N1413,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8663,-96.8245,,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1413_1+1524161886.jpg,University of Nebraska,Tom Powers
ImgIndex_0562,7010023,CRICO364-16,NID-N1413,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8663,-96.8245,,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID1413_3+1524161964.jpg,University of Nebraska,Tom Powers
ImgIndex_0563,7010023,CRICO364-16,NID-N1413,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema nebraskense,F,Adult,40.8663,-96.8245,,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID1413_4+1524161996.jpg,University of Nebraska,Tom Powers
ImgIndex_0564,7010024,CRICO365-16,NID-N1414,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema thornei HG05,F,Adult,38.9602,-77.1424,,female head with lip region and stylet 1000X magnification,Head,http://www.boldsystems.org/pics/CRICO/NID1414_2+1467392982.jpg,University of Nebraska,Tom Powers
ImgIndex_0565,7010024,CRICO365-16,NID-N1414,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema thornei HG05,F,Adult,38.9602,-77.1424,,female entire body 400X magnification,Entire body,http://www.boldsystems.org/pics/CRICO/NID1414_1+1467392942.jpg,University of Nebraska,Tom Powers
ImgIndex_0566,7010024,CRICO365-16,NID-N1414,,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema thornei HG05,F,Adult,38.9602,-77.1424,,female midbody cuticle 1000X magnification,Midbody,http://www.boldsystems.org/pics/CRICO/NID1414_3+1467393614.jpg,University of Nebraska,Tom Powers
